player_name,season,raptor_offense,raptor_defense,raptor_total,war_total
Elton Brand,2016,-4.465878421,3.919559931,-0.54631849,0.253532078
Corey Brewer,2014,0.274498658,0.701841833,0.976340491,5.035779191
Corey Brewer,2015,-0.52698189,0.399539602,-0.127442288,3.438274316
Corey Brewer,2016,-1.944618436,0.821407496,-1.12321094,1.474062333
Corey Brewer,2017,-1.862991497,0.44879904,-1.414192457,0.86821355
Corey Brewer,2018,-1.132095693,1.572443353,0.44034766,2.240380567
Corey Brewer,2019,-1.242193408,2.851776069,1.609582661,1.098217317
Ronnie Brewer,2014,-5.273994053,-2.798367162,-8.072361215,-0.42983794
Mikal Bridges,2019,-0.949780437,1.126706032,0.176925595,3.612177461
Miles Bridges,2019,-1.625593244,-0.719879699,-2.345472944,0.348838594
Isaiah Briscoe,2019,-3.956660732,0.452836172,-3.503824559,-0.21298145
Ryan Broekhoff,2019,0.285768815,-0.287944445,-0.00217563,0.633947212
Malcolm Brogdon,2017,1.149626215,0.40325915,1.552885365,4.693845993
Malcolm Brogdon,2018,0.623518364,-1.021819187,-0.398300823,1.912709325
Malcolm Brogdon,2019,2.619533592,1.137777918,3.75731151,6.769914198
Aaron Brooks,2014,0.476020929,-1.775865255,-1.299844326,1.159718515
Aaron Brooks,2015,1.145132412,-3.076409099,-1.931276688,0.806605562
Aaron Brooks,2016,0.163022608,-0.925842757,-0.762820149,1.119932906
Aaron Brooks,2017,-0.722139221,-2.404115374,-3.126254595,-0.175476963
Aaron Brooks,2018,-1.802056145,-4.949066198,-6.751122343,-0.392122078
Dillon Brooks,2018,-1.540814712,0.556580672,-0.98423404,2.116666
Dillon Brooks,2019,-3.057621338,-1.619926799,-4.677548137,-0.32591266
MarShon Brooks,2014,-0.068762336,0.379469684,0.310707349,0.491058756
MarShon Brooks,2018,9.057422718,-1.907269501,7.150153217,0.972933437
MarShon Brooks,2019,-1.744476153,-1.344738169,-3.089214322,-0.06609173
Anthony Brown,2016,-3.576653012,0.576872119,-2.999780894,-0.075920123
Anthony Brown,2017,-3.549677242,0.358911197,-3.190766045,-0.034032871
Anthony Brown,2018,18.71561763,2.426714848,21.14233248,0.049560381
Bobby Brown,2017,0.455331446,-3.38930444,-2.933972994,-0.001156181
Bobby Brown,2018,-7.865889523,-5.945792231,-13.81168175,-0.651152594
Bruce Brown,2019,-2.748478088,2.413942687,-0.334535402,1.844722746
Jabari Brown,2015,-2.633049332,-4.973830066,-7.606879398,-1.407179121
Jaylen Brown,2017,-3.321963812,-0.45770024,-3.779664053,-0.821796394
Jaylen Brown,2018,0.572589927,1.208623368,1.781213295,6.414517146
Jaylen Brown,2019,-1.702549513,0.231335142,-1.471214371,1.430802791
Lorenzo Brown,2014,-2.672029898,3.417686192,0.745656294,0.39926431
Lorenzo Brown,2015,-1.69548265,-0.372921343,-2.068403993,0.189731163
Lorenzo Brown,2016,-3.449441048,-5.33841259,-8.787853639,-0.186450548
Lorenzo Brown,2018,-3.182788522,3.330783521,0.147994998,0.236378658
Lorenzo Brown,2019,-4.739669439,1.066411151,-3.673258289,-0.100581954
Markel Brown,2015,-1.153245665,-0.321329624,-1.474575289,0.519914013
Markel Brown,2016,-0.804059987,-3.265191535,-4.069251522,-0.666374434
Markel Brown,2018,-5.882058271,-0.68738554,-6.569443811,-0.061215784
Shannon Brown,2014,-7.638674698,-1.386526392,-9.02520109,-0.807508321
Shannon Brown,2015,-3.335855745,-2.679069449,-6.014925194,-0.147242765
Sterling Brown,2018,-2.621369528,-0.189155974,-2.810525502,-0.028216525
Sterling Brown,2019,-1.982649491,-1.070115217,-3.052764708,-0.178763633
Troy Brown Jr.,2019,-1.595157892,-1.95482749,-3.549985382,-0.29725383
Jalen Brunson,2019,0.039293722,-0.616702887,-0.577409165,1.760218389
Nicolas Brussino,2017,-1.656935994,-3.121545742,-4.778481736,-0.542463701
Nicolas Brussino,2018,-7.130471924,4.173711192,-2.956760731,-0.001040318
Kobe Bryant,2014,-4.209408901,-2.070975619,-6.28038452,-0.329399243
Kobe Bryant,2015,1.152772367,-3.470079966,-2.317307599,0.268667196
Kobe Bryant,2016,-0.229333226,-3.763323131,-3.992656357,-1.19711958
Thomas Bryant,2018,-3.498759388,-4.615060655,-8.113820042,-0.196428534
Thomas Bryant,2019,0.239098544,-1.702779471,-1.463680927,0.979397191
Chase Budinger,2014,-0.644395148,-1.345686326,-1.990081474,0.290738153
Chase Budinger,2015,-1.105666619,-1.657183762,-2.762850382,-0.00848335
Chase Budinger,2016,-0.86316861,-0.132075146,-0.995243756,0.851887214
Reggie Bullock,2014,-3.07758748,0.181623313,-2.895964167,-0.033417796
Reggie Bullock,2015,-3.521420046,2.326730537,-1.194689509,0.270498686
Reggie Bullock,2016,1.683932442,-1.352665326,0.331267117,0.70932587
Reggie Bullock,2017,0.067149932,1.580816978,1.64796691,1.047445189
Reggie Bullock,2018,0.616557372,-0.243605956,0.372951416,2.761715946
Reggie Bullock,2019,-1.085647962,-1.15629016,-2.241938121,0.498168681
Trey Burke,2014,0.426341353,-2.176439305,-1.750097952,1.138932109
Trey Burke,2015,0.042666264,-2.045011596,-2.002345332,0.864371322
Trey Burke,2016,0.583198253,-2.06707829,-1.483880037,0.872903792
Trey Burke,2017,-2.324753481,-2.795482633,-5.120236114,-0.863071619
Trey Burke,2018,4.559963605,-2.525509227,2.034454378,1.893622567
Trey Burke,2019,2.03395714,-0.140762796,1.893194344,2.633266532
Alec Burks,2014,0.886985921,-0.674503918,0.212482003,3.30668063
Alec Burks,2015,0.389829129,-3.678499444,-3.288670316,-0.246138872
Alec Burks,2016,-0.066691525,-1.155990135,-1.22268166,0.619269305
Alec Burks,2017,-1.382040284,-0.572243374,-1.954283659,0.264954934
Alec Burks,2018,0.188233094,-1.363854247,-1.175621153,0.94681923
Alec Burks,2019,-0.870407204,-1.59972592,-2.470133124,0.203662522
Deonte Burton,2019,-5.893851254,4.078677907,-1.815173347,0.116471547
Caron Butler,2014,-1.662759883,-2.351495855,-4.014255739,-1.228609701
Caron Butler,2015,-0.202215537,-1.45561361,-1.657829147,0.898181803
Caron Butler,2016,-1.66012483,-3.322049226,-4.982174056,-0.199718491
Jimmy Butler,2014,0.429183085,2.919966511,3.349149596,8.663922684
Jimmy Butler,2015,3.581724095,0.409193174,3.990917268,10.44057795
Jimmy Butler,2016,2.503187124,1.151774735,3.654961859,8.034983877
Jimmy Butler,2017,4.615727663,2.186635617,6.80236328,14.82461084
Jimmy Butler,2018,5.663651331,2.404066519,8.06771785,12.73994626
Jimmy Butler,2019,3.642051091,1.970907089,5.61295818,11.13844142
Rasual Butler,2014,0.799438367,-5.015026587,-4.21558822,-0.337450116
Rasual Butler,2015,-0.150834976,-0.727435825,-0.878270801,1.431855112
Rasual Butler,2016,0.871800571,-0.042741273,0.829059298,0.780264251
Dwight Buycks,2014,-5.696399132,-0.257892234,-5.954291366,-0.237215761
Dwight Buycks,2015,-3.084585699,-6.068754915,-9.153340614,-0.401682927
Dwight Buycks,2018,-2.191515374,0.055649317,-2.135866056,0.133314396
Andrew Bynum,2014,-4.944908378,-0.178617938,-5.123526316,-0.617972032
Will Bynum,2014,-0.347033155,-3.183197344,-3.530230498,-0.421213972
Will Bynum,2015,-5.695460109,-10.71607534,-16.41153545,-0.712632099
Bruno Caboclo,2015,-13.29942526,-18.38086426,-31.68028952,-0.340554307
Bruno Caboclo,2016,-16.25232496,-4.152497326,-20.40482229,-0.394383744
Bruno Caboclo,2017,0.038733783,7.259023862,7.297757646,0.203573358
Bruno Caboclo,2018,-3.986115399,3.173626213,-0.812489187,0.100941347
Bruno Caboclo,2019,-0.69958817,-0.378618317,-1.078206487,0.681453507
Nick Calathes,2014,-2.352227575,3.46430168,1.112074106,2.303108134
Nick Calathes,2015,-1.926338183,4.222039959,2.295701776,2.488336788
Jose Calderon,2014,1.861997189,-2.225803051,-0.363805862,3.227670857
Jose Calderon,2015,-1.411442283,-5.343528677,-6.75497096,-2.59123021
Jose Calderon,2016,0.619681542,-0.534894697,0.084786846,2.897294652
Jose Calderon,2017,-1.541045235,-2.493506396,-4.03455163,-0.403690472
Jose Calderon,2018,-0.1980618,0.967677195,0.769615395,1.816606014
Jose Calderon,2019,-4.64479003,-2.148448471,-6.793238501,-1.313025087
Kentavious Caldwell-Pope,2014,-0.90089335,0.225947518,-0.674945832,1.678950625
Kentavious Caldwell-Pope,2015,0.788027612,-0.449753643,0.338273969,4.092962773
Kentavious Caldwell-Pope,2016,0.822598449,1.715155702,2.537754151,7.993064535
Kentavious Caldwell-Pope,2017,0.667546642,-0.729986767,-0.062440124,3.476403088
Kentavious Caldwell-Pope,2018,0.770668714,-0.52836306,0.242305654,3.772833131
Kentavious Caldwell-Pope,2019,0.808161021,-0.297614038,0.510546983,3.388708417
Isaiah Canaan,2014,-2.190211191,-2.120070002,-4.310281193,-0.20247683
Isaiah Canaan,2015,-0.064160982,-1.020724287,-1.084885269,0.800691228
Isaiah Canaan,2016,-0.609039834,-2.057094723,-2.666134557,0.083805467
Isaiah Canaan,2017,-2.930809529,-0.668246678,-3.599056207,-0.307289362
Isaiah Canaan,2018,0.780686619,1.095375119,1.876061737,0.986058729
Isaiah Canaan,2019,-1.951873819,-2.572676199,-4.524550018,-0.549920284
Clint Capela,2015,-3.114340986,1.238118579,-1.876222407,0.100887913
Clint Capela,2016,-0.422954519,1.988704647,1.565750128,3.34418762
Clint Capela,2017,-0.122086609,1.110043474,0.987956864,3.523056969
Clint Capela,2018,0.416049491,3.277288785,3.693338276,8.439725989
Clint Capela,2019,0.793208864,1.9299462,2.723155064,7.151116247
DeMarre Carroll,2014,0.715569752,2.086226968,2.80179672,7.267875133
DeMarre Carroll,2015,2.075836595,0.636607147,2.712443742,7.696745749
DeMarre Carroll,2016,-0.072059387,2.151026262,2.078966874,3.429677673
DeMarre Carroll,2017,-0.586612683,1.736151265,1.149538581,4.013975173
DeMarre Carroll,2018,-0.131484858,0.452933235,0.321448377,3.399648468
DeMarre Carroll,2019,-0.581143868,-0.546824277,-1.127968144,1.506976808
Jevon Carter,2019,-3.00616592,0.423373423,-2.582792497,0.048695351
Michael Carter-Williams,2014,-0.534324126,0.633228969,0.098904843,3.559658854
Michael Carter-Williams,2015,-3.188758396,1.83845374,-1.350304656,1.683999663
Michael Carter-Williams,2016,-1.352515233,2.343470174,0.990954941,3.162085889
Michael Carter-Williams,2017,-2.84731835,2.446482937,-0.400835413,1.078538795
Michael Carter-Williams,2018,-2.168685896,3.291468373,1.122782477,1.643408394
Michael Carter-Williams,2019,-0.552406875,1.968074784,1.415667909,1.02118832
Vince Carter,2014,2.504563543,0.840956549,3.345520091,6.815416169
Vince Carter,2015,0.047386591,-0.681337552,-0.63395096,1.422161925
Vince Carter,2016,1.47333366,-1.936434563,-0.463100903,1.275630101
Vince Carter,2017,1.007779255,-0.115972147,0.891807108,3.62836706
Vince Carter,2018,-0.477885567,0.963952865,0.486067298,1.687121062
Vince Carter,2019,-1.173868305,-0.250474789,-1.424343095,0.905034635
Wendell Carter Jr.,2019,-4.669539374,1.421382854,-3.24815652,-0.28154397
Alex Caruso,2018,-2.483941672,1.161455741,-1.32248593,0.412185533
Alex Caruso,2019,1.649426969,3.495626827,5.145053797,2.151722324
Omri Casspi,2014,-0.471313465,1.260784764,0.789471299,2.338226516
Omri Casspi,2015,0.634837017,-3.41156089,-2.776723873,-0.019450619
Omri Casspi,2016,1.625922961,-1.249378625,0.376544336,3.022943019
Omri Casspi,2017,-1.937599062,-1.868043346,-3.805642408,-0.338761525
Omri Casspi,2018,-1.12557064,0.397493605,-0.728077034,0.762878731
Omri Casspi,2019,-0.390923717,2.37274264,1.981818923,1.255989211
Willie Cauley-Stein,2016,-1.112462053,-0.71874582,-1.831207873,0.660733918
Willie Cauley-Stein,2017,-3.117082014,-0.577887996,-3.69497001,-0.682820887
Willie Cauley-Stein,2018,-2.80426901,0.93586873,-1.868400279,0.916987533
Willie Cauley-Stein,2019,-2.106705468,1.506762826,-0.599942642,2.426611162
Troy Caupain,2019,14.3771207,4.940585707,19.3177064,0.176321957
Tyler Cavanaugh,2018,-0.316570119,-4.300576569,-4.617146688,-0.493631422
Tyler Cavanaugh,2019,-7.621712422,-5.444598967,-13.06631139,-0.204691365
Mario Chalmers,2014,1.449582127,1.666577639,3.116159765,8.106604395
Mario Chalmers,2015,-0.770353553,1.523314065,0.752960512,4.240983635
Mario Chalmers,2016,1.716541976,2.493728244,4.21027022,4.920356478
Mario Chalmers,2018,-2.079310733,0.992254444,-1.087056289,1.218142017
Tyson Chandler,2014,-1.333933587,1.065376904,-0.268556684,2.10319957
Tyson Chandler,2015,-0.097556934,2.434513736,2.336956802,6.347350026
Tyson Chandler,2016,-2.662617194,0.291129532,-2.371487662,0.312904054
Tyson Chandler,2017,-1.137441594,-0.328725147,-1.466166741,0.847966798
Tyson Chandler,2018,-1.90570888,0.976400397,-0.929308482,1.063755443
Tyson Chandler,2019,-3.784419206,1.831790115,-1.952629091,0.366114888
Wilson Chandler,2014,0.469204157,0.047441323,0.51664548,3.21795918
Wilson Chandler,2015,0.843408708,-1.573180854,-0.729772146,2.54020222
Wilson Chandler,2017,0.516141029,0.465202711,0.98134374,4.181926712
Wilson Chandler,2018,-0.673850193,0.105604282,-0.568245911,2.592493738
Wilson Chandler,2019,-1.498671296,-0.604789925,-2.103461221,0.42893884
Joe Chealey,2019,-10.33655502,-10.16108604,-20.49764105,-0.070807225
Will Cherry,2015,-4.751261277,0.909208508,-3.842052769,-0.038753558
Josh Childress,2014,1.111929291,4.569173456,5.681102747,0.102431322
Chris Chiozza,2019,-5.508553293,-8.134557989,-13.64311128,-0.182003272
Dionte Christmas,2014,-1.092986641,-3.447968065,-4.540954707,-0.180760839
Marquese Chriss,2017,-2.986334834,-1.321713986,-4.30804882,-1.404795845
Marquese Chriss,2018,-3.567450701,0.252371783,-3.315078918,-0.444294466
Marquese Chriss,2019,-6.239940788,-4.038366115,-10.2783069,-1.912008685
Patrick Christopher,2015,-9.928618559,-13.9552276,-23.88384616,-0.315694479
Rakeem Christmas,2016,9.431761662,-38.10721123,-28.67544956,-0.079736317
Rakeem Christmas,2017,-2.134139087,-0.541987583,-2.67612667,0.008241984
Semaj Christon,2017,-3.500917264,-3.632160054,-7.133077318,-2.169333741
Coty Clarke,2016,14.88876208,-8.37422646,6.51453562,0.029094311
Earl Clark,2014,-3.68409912,-2.679016182,-6.363115302,-1.424131332
Earl Clark,2015,-6.036004269,-0.809855309,-6.845859578,-0.228199696
Gary Clark,2019,-1.129099292,-2.132590335,-3.261689627,-0.166273085
Ian Clark,2014,-3.096708193,-2.470009938,-5.56671813,-0.249987632
Ian Clark,2015,-1.448636745,0.284935776,-1.16370097,0.148272948
Ian Clark,2016,-2.232478923,-3.852363709,-6.084842633,-1.246904488
Ian Clark,2017,-0.625059279,-1.496144961,-2.121204239,0.44282636
Ian Clark,2018,-1.149332133,-2.394065035,-3.543397168,-0.668281769
Ian Clark,2019,-2.235510458,-3.038161149,-5.273671607,-1.257910026
Jordan Clarkson,2015,0.155705574,-1.582280792,-1.426575218,0.977336337
Jordan Clarkson,2016,-0.425276711,-2.213819157,-2.639095868,0.143719802
Jordan Clarkson,2017,-0.510473911,-1.143546762,-1.654020673,1.345934747
Jordan Clarkson,2018,0.388035524,-0.710933467,-0.322897943,2.630692161
Jordan Clarkson,2019,2.035009123,-2.077627873,-0.042618749,3.042700568
Gian Clavell,2018,-2.975262113,7.364762612,4.389500498,0.236019608
Victor Claver,2014,-2.394924371,4.512926688,2.118002317,0.478027548
Victor Claver,2015,-2.385629613,0.641545606,-1.744084008,0.039225821
Antonius Cleveland,2018,-6.142492537,-0.100904852,-6.243397389,-0.213859246
Norris Cole,2014,-1.763627619,-0.602971486,-2.366599105,0.471092074
Norris Cole,2015,-1.891986671,-1.685401468,-3.577388139,-0.802641789
Norris Cole,2016,-1.010350917,-2.637801693,-3.64815261,-0.547735351
Norris Cole,2017,-7.242588495,-2.104765311,-9.347353806,-0.510779626
Darren Collison,2014,0.81432653,1.261470042,2.075796572,5.702531322
Darren Collison,2015,1.739739139,2.308093162,4.047832301,5.409458342
Darren Collison,2016,1.757578741,-1.664983374,0.092595367,3.196430131
Darren Collison,2017,1.058136956,-1.742249269,-0.684112314,2.14333903
Darren Collison,2018,2.347930869,1.414647887,3.762578756,7.37388626
Darren Collison,2019,0.658529968,0.113142955,0.771672923,4.035394771
Jason Collins,2014,-5.739170724,-6.422277121,-12.16144785,-0.822501049
John Collins,2018,-1.067389055,0.52076513,-0.546623925,2.003056396
John Collins,2019,3.248466497,-0.516129074,2.732337422,5.127653744
Kyle Collinsworth,2018,-1.177205889,0.238866581,-0.938339308,0.441641359
Nick Collison,2014,-0.015969333,1.31630562,1.300336287,3.184567052
Nick Collison,2015,-0.784499556,-0.072755761,-0.857255317,1.063063189
Nick Collison,2016,-2.975421214,0.764389315,-2.211031899,0.218341863
Nick Collison,2017,-1.58519569,0.069718377,-1.515477313,0.08012572
Nick Collison,2018,-4.919948476,-3.183645456,-8.103593932,-0.204389452
Zach Collins,2018,-3.534298798,-1.548711218,-5.083010016,-1.321073954
Zach Collins,2019,-1.545185138,-0.574027183,-2.119212321,0.542222846
Bonzie Colson,2019,-2.528227699,-5.121150178,-7.649377877,-0.246200271
Mike Conley,2014,3.167861962,0.195684697,3.363546659,8.401862121
Mike Conley,2015,2.514230175,0.596493132,3.110723307,7.356832393
Mike Conley,2016,2.23655048,-0.875734961,1.360815519,3.632311205
Mike Conley,2017,5.514579121,0.704590516,6.219169637,11.57131684
Mike Conley,2018,1.335969048,2.068421371,3.404390419,1.166249968
Mike Conley,2019,4.605585265,1.701336626,6.30692189,10.75563906
Pat Connaughton,2016,-6.295377306,-1.5678922,-7.863269506,-0.397466017
Pat Connaughton,2017,-0.845896522,-1.828691632,-2.674588154,0.008175167
Pat Connaughton,2018,-0.507435733,0.084208115,-0.423227618,1.823280478
Pat Connaughton,2019,-0.23705713,0.53001171,0.29295458,2.468816375
Charles Cooke,2018,-8.297252011,3.817411749,-4.479840262,-0.033078558
Quinn Cook,2017,0.925560263,-5.486743026,-4.561182762,-0.177239035
Quinn Cook,2018,-0.185168095,-3.807582511,-3.992750605,-0.566183673
Quinn Cook,2019,-1.147223023,-4.087641905,-5.234864928,-1.577255201
Jack Cooley,2015,-2.003084957,4.049718955,2.046633998,0.215126406
Jack Cooley,2018,4.965636626,1.365356451,6.330993077,0.398748113
Chris Copeland,2014,3.077641927,-4.705837894,-1.628195967,0.204464033
Chris Copeland,2015,-1.751010708,-2.921277241,-4.672287949,-0.816716856
Chris Copeland,2016,-4.643100888,-8.23090141,-12.8740023,-0.804423563
Matt Costello,2018,0.100870728,0.547386493,0.648257221,0.055360928
Bryce Cotton,2015,-2.846392174,-3.255224674,-6.101616847,-0.272947886
Bryce Cotton,2016,-7.306141834,-4.430972087,-11.73711392,-0.179716965
DeMarcus Cousins,2014,1.679681199,3.317243054,4.996924252,9.160685353
DeMarcus Cousins,2015,0.927559643,4.423062129,5.350621772,8.486441648
DeMarcus Cousins,2016,0.251393495,4.102072003,4.353465498,8.343568857
DeMarcus Cousins,2017,3.41818412,1.705837583,5.124021703,9.986797754
DeMarcus Cousins,2018,0.310309288,2.196600594,2.506909882,4.722471671
DeMarcus Cousins,2019,-1.051110372,4.718601046,3.667490674,2.970450892
Robert Covington,2014,0.349121028,2.513538088,2.862659116,0.097055384
Robert Covington,2015,1.228340553,-0.236949024,0.99139153,3.771161394
Robert Covington,2016,-0.679481034,1.914163483,1.23468245,3.936566831
Robert Covington,2017,-1.662518518,3.753779532,2.091261014,5.290169939
Robert Covington,2018,1.066398347,3.334451798,4.400850145,10.36348137
Robert Covington,2019,-0.588962675,3.344973606,2.756010931,3.375306758
Allen Crabbe,2014,-0.295464206,-6.04545193,-6.340916136,-0.183356754
Allen Crabbe,2015,-1.337087037,-0.750440052,-2.087527089,0.250762331
Allen Crabbe,2016,0.795584232,-1.077948018,-0.282363786,3.05477338
Allen Crabbe,2017,-0.851101948,-1.720572208,-2.571674156,0.211525538
Allen Crabbe,2018,0.988288784,0.152158082,1.140446866,4.385720569
Allen Crabbe,2019,-2.589412528,0.562959069,-2.026453459,0.418546004
Torrey Craig,2018,-1.079343775,1.295461434,0.216117659,0.94888948
Torrey Craig,2019,-0.176797937,0.086586894,-0.090211044,2.514936996
Jamal Crawford,2014,2.773399602,-2.658686695,0.114712907,3.552752212
Jamal Crawford,2015,1.214806796,-3.450145745,-2.235338948,0.572125387
Jamal Crawford,2016,0.452706335,-2.582266206,-2.129559871,0.738635136
Jamal Crawford,2017,-0.837849831,-2.327704775,-3.165554606,-0.430710204
Jamal Crawford,2018,0.676892504,-4.855840655,-4.178948151,-1.278363386
Jamal Crawford,2019,-1.005402042,-5.81085017,-6.816252212,-2.522285608
Jordan Crawford,2014,0.359454714,-2.056547396,-1.697092682,1.061474659
Jordan Crawford,2017,4.757695058,-4.177901804,0.579793254,0.751918245
Jordan Crawford,2018,4.951663556,-7.128740569,-2.177077013,0.026210967
Mitchell Creek,2019,4.760749033,-3.979786178,0.780962855,0.084107303
Jae Crowder,2014,0.0526219,3.082900626,3.135522526,4.026103711
Jae Crowder,2015,1.772914587,0.279020552,2.051935139,4.307981306
Jae Crowder,2016,0.725139588,0.429041972,1.15418156,5.034441419
Jae Crowder,2017,1.616645776,0.797311108,2.413956884,7.804251409
Jae Crowder,2018,-1.821238157,-0.332121983,-2.15336014,0.729572953
Jae Crowder,2019,-0.14993839,0.611935727,0.461997337,3.78576218
Dante Cunningham,2014,-1.521634791,0.210000972,-1.311633819,1.182832861
Dante Cunningham,2015,-2.304443092,0.159936066,-2.144507026,0.522444979
